ActualElapsedTime,CRSArrTime,CRSDepTime,DayofMonth,DayofWeek,Dest,Distance,FlightNum,Month,Origin,UniqueCarrier,Year,label_ArrDelayBinary
162,2143,2000,30,5,151,913,1248,4,69,25,2004,1
104,2144,1855,7,5,20,606,177,6,239,7,1991,0
85,2135,2100,11,2,246,507,540,4,303,26,2006,0
91,838,700,25,1,26,548,1180,5,95,16,1998,0
76,1814,1705,31,6,291,337,201,10,179,8,1987,1
40,1105,1020,20,5,75,187,9,12,147,26,1991,1
35,2256,2217,22,1,295,95,70,10,172,3,2001,0
45,825,735,4,3,50,121,1471,4,0,25,1990,0
156,1505,1255,14,6,296,697,2539,12,294,26,2002,1
181,1602,1305,8,3,20,946,281,10,41,11,2008,1
149,1549,1405,6,2,151,838,2610,3,136,27,2007,0
75,1548,1340,3,1,68,329,1424,10,39,20,1988,1
138,1010,640,28,2,319,1048,2337,2,199,26,2006,0
155,2106,1929,1,4,87,919,684,3,170,1,1990,0
76,1612,1512,30,3,322,237,3791,6,89,15,2004,1
181,1945,1800,29,1,151,871,2257,5,79,27,2006,1
145,835,700,9,2,223,906,739,9,20,16,1997,0
283,548,2200,2,4,150,2288,102,9,179,24,1993,0
89,1232,1120,5,4,176,209,3102,5,111,15,2005,1
105,1219,1028,16,1,227,636,1980,6,95,16,2003,0
189,1040,830,6,3,223,1008,777,4,107,16,1994,0
84,715,553,1,1,235,466,556,5,189,24,1995,1
59,1605,1455,15,1,176,308,2539,4,300,26,2002,0
105,1920,1620,2,5,267,647,1371,11,239,1,2007,0
221,1239,740,1,7,39,1597,282,7,154,5,2007,0
81,2017,1900,27,5,235,258,625,5,313,22,1988,1
155,708,615,6,5,235,622,1199,6,52,24,1997,1
115,2250,1945,15,4,198,848,2344,5,147,26,2003,0
87,948,830,3,2,105,200,345,10,41,5,2000,1
83,1916,1800,18,7,309,342,458,9,236,22,1994,1
78,1706,1540,5,4,176,451,6589,8,328,18,2004,0
115,1645,1450,14,1,309,687,328,11,147,22,1988,0
84,955,830,6,6,280,480,2243,7,305,26,2002,0
155,933,705,17,2,308,880,520,1,52,11,2006,1
116,940,645,19,5,151,667,730,8,102,5,2005,0
64,1830,1705,26,5,69,299,7438,9,153,6,2003,0
92,2210,2050,29,3,262,284,2328,3,107,27,2006,1
71,2313,2200,30,2,32,387,2066,7,303,7,2002,1
148,841,610,13,3,176,954,288,10,294,3,1999,0
73,1247,1130,25,7,85,391,1718,3,303,5,1990,0
545,841,1805,24,1,20,4502,316,4,146,7,2006,1
87,1251,1125,22,5,299,391,2809,12,87,24,2000,1
153,1325,1250,14,6,246,1009,834,7,154,13,1990,0
66,1603,1400,15,3,69,284,1938,11,203,13,1995,1
181,1448,945,25,7,309,1262,2404,8,250,13,1996,1
86,805,635,19,6,202,538,831,10,236,16,1996,0
177,941,630,26,5,207,1097,1731,1,184,1,2001,0
80,1120,1050,12,4,37,448,1001,2,67,26,1998,0
315,1821,1015,6,5,105,2454,92,2,179,5,1998,1
296,1844,1625,3,6,291,2139,73,2,20,8,1990,1
56,1045,945,29,6,31,211,5797,9,205,0,2007,0
276,1653,1021,19,6,298,2072,2095,3,239,1,2005,1
192,1400,1210,12,1,202,963,633,3,184,16,1990,1
54,1305,1205,10,7,81,319,280,8,196,26,1997,0
107,830,645,25,6,167,543,1151,2,240,26,2006,1
68,1250,1035,30,3,281,496,95,3,102,26,1988,0
161,2053,1605,18,1,20,1199,448,3,87,24,2002,0
107,1423,1135,23,4,223,680,550,10,87,16,2003,0
241,1435,840,29,5,39,1754,1762,7,87,24,1994,1
262,1031,815,19,1,303,1726,381,1,239,24,2004,1
79,728,600,11,3,20,481,643,8,274,7,1993,0
90,0,0,3,4,100,551,1815,8,89,1,1995,1
71,1151,1042,9,7,20,317,601,7,230,11,2006,0
213,1335,740,12,1,235,1739,1938,3,246,1,2007,0
175,1324,1209,12,1,246,1262,59,6,313,22,1995,0
74,1320,1230,24,6,81,217,340,5,154,26,1997,1
54,2115,2010,26,6,78,226,6210,4,334,6,2003,0
80,1750,1630,16,5,176,337,1721,10,295,24,1992,1
155,1403,1229,23,3,309,887,447,8,184,22,1995,1
172,1159,900,15,3,279,1085,1110,3,95,16,2000,0
104,918,730,20,7,87,631,1295,6,39,7,1999,0
124,1232,1048,2,1,93,453,1773,8,249,16,2004,1
185,15,1850,17,1,309,1372,736,10,177,26,2005,1
142,1720,1500,7,1,20,745,1419,8,107,5,1995,1
132,1540,1330,8,5,242,834,215,6,179,3,1990,1
53,2019,1912,14,6,221,228,1030,6,226,16,2003,0
193,1930,1430,24,6,87,1345,2012,11,276,1,2007,1
183,1459,1120,6,2,84,1208,702,2,154,5,1990,1
171,1029,847,17,3,296,948,279,4,87,24,1991,1
97,1350,1225,5,4,299,410,1527,12,74,7,1991,1
82,815,700,3,4,291,337,1204,11,179,25,1994,1
168,1636,1125,9,4,151,1303,374,6,284,5,2005,0
115,1220,1027,28,5,87,351,3240,9,183,15,2007,0
273,1626,950,12,2,168,2153,1988,11,250,7,2002,0
52,818,735,25,3,93,113,219,11,25,16,1987,1
88,1040,900,11,3,168,425,4836,12,67,15,2002,0
55,1232,1135,11,5,16,329,134,8,91,3,1995,1
263,1450,900,18,2,235,1723,38,8,284,1,1992,1
141,1207,840,21,5,223,981,574,2,2,16,1997,0
59,1944,1850,2,3,251,251,499,12,31,25,1992,1
37,719,639,28,1,68,92,285,9,23,25,1998,0
152,1943,1835,27,5,151,689,221,6,20,5,2003,1
159,2043,2015,13,5,246,1009,1835,6,154,5,1997,1
108,1724,1530,25,6,291,679,1125,7,294,24,1992,0
183,1519,1242,20,6,105,943,698,2,216,5,1993,1
48,1310,1210,10,5,63,196,4212,8,239,15,2007,0
146,2110,1735,9,5,93,987,2312,5,89,1,2008,0
58,2300,2200,24,5,39,200,1424,5,107,5,1996,1
267,2156,1940,14,2,280,1723,659,4,239,24,1998,1
323,1641,810,18,7,39,2611,174,3,179,24,2001,1
121,2110,1825,19,1,299,630,1938,7,246,7,1999,1
75,1505,1340,20,6,229,371,246,11,307,26,2004,1
117,1150,945,21,7,78,661,661,12,26,7,1997,0
70,1145,1030,15,7,84,391,712,4,84,25,2001,0
45,1410,1325,8,4,81,189,228,12,22,26,1994,0
59,1030,930,19,5,181,185,1827,6,41,7,1998,0
79,1450,1330,7,6,242,444,1712,1,276,26,1995,1
122,901,700,4,2,68,541,1081,9,171,4,2007,0
88,1229,1100,2,3,258,421,690,4,295,3,2008,0
237,1924,1255,2,6,235,1829,52,1,300,1,1993,1
92,1348,1210,2,5,272,564,602,7,294,3,1993,1
224,1040,900,29,2,299,1449,1890,12,79,7,1998,1
50,1625,1527,24,7,68,168,83,6,62,25,2001,0
64,1853,1845,17,5,157,231,1447,4,95,16,1998,1
113,1107,805,3,4,2,677,6472,8,179,18,2006,0
102,955,800,3,6,93,501,468,9,184,16,1994,0
105,2231,2050,1,6,20,554,2004,8,67,7,1998,1
172,1915,1718,11,7,246,1009,35,11,154,13,2001,0
98,2048,1915,21,2,169,571,70,2,16,3,1995,1
101,2210,2036,19,5,241,545,566,8,20,7,1988,1
78,1515,1345,15,7,76,444,827,5,184,20,1988,0
35,857,820,29,7,183,102,509,1,146,12,2006,0
186,1946,1641,11,2,207,1145,991,1,95,16,1994,0
88,2033,1915,25,4,176,337,1790,1,295,7,2001,1
60,2045,2040,5,7,200,307,1139,7,67,26,1998,0
74,1453,1330,24,4,105,200,319,10,41,5,1991,0
235,2110,1920,22,2,176,1536,45,11,226,16,1988,1
212,1859,1320,29,4,202,1619,958,10,179,16,1998,0
36,1722,1645,6,1,183,102,239,12,146,12,2004,0
115,1403,1205,9,1,93,594,466,12,20,16,2002,0
93,1243,1125,19,6,309,351,250,11,326,22,1988,1
106,1550,1355,13,4,290,671,2319,1,232,26,2005,0
109,958,810,13,7,93,594,1140,1,20,7,2002,0
72,2110,1950,28,1,200,395,649,2,39,26,1994,0
64,1550,1455,8,4,69,116,948,2,79,7,2001,1
81,1818,1650,2,2,260,467,1558,6,255,25,1992,0
144,2042,1920,12,3,309,784,691,4,240,22,1995,1
193,1822,1519,23,3,290,1216,739,5,328,3,2001,1
63,1513,1400,24,3,46,319,874,12,205,16,1997,1
87,1152,1130,29,1,174,368,1485,3,303,7,2004,1
193,1221,705,20,6,223,1426,594,12,246,16,2003,1
60,1808,1720,4,7,22,140,1723,4,154,5,1999,1
156,815,648,26,4,309,880,111,10,201,22,1995,1
80,949,720,16,6,20,425,752,6,227,7,2007,0
144,953,615,9,7,207,1121,979,11,89,1,2003,0
40,1410,1325,9,7,22,148,500,9,147,26,2007,1
212,1728,1155,13,2,309,1574,108,4,276,22,1999,0
53,1056,1000,17,1,251,224,761,11,278,25,1997,1
93,1100,1030,16,5,85,495,1707,9,235,5,1988,1
278,700,2310,24,2,168,2248,196,1,177,4,2006,0
78,1706,1527,18,6,39,464,640,11,248,11,2006,0
147,1917,1644,8,7,280,1050,536,2,294,3,2004,1
46,1325,1235,17,3,22,189,2108,5,83,26,2006,0
73,1352,1245,8,4,309,258,1097,6,239,24,1995,1
67,1941,1833,13,4,87,247,3582,4,147,15,2006,1
98,1512,1345,23,3,50,408,1140,6,95,16,1993,1
133,1058,935,27,5,85,770,1457,1,313,24,1995,1
166,1326,1055,13,3,279,966,474,3,255,25,1991,1
227,2010,1830,16,1,174,1515,721,5,239,1,1994,1
160,1430,1300,28,5,235,867,235,10,41,24,1988,1
58,1029,920,23,2,123,284,1217,7,226,16,1996,0
70,1149,1044,30,3,87,158,3330,5,1,15,2001,1
199,831,600,19,6,16,1449,81,7,294,3,2008,0
163,1337,1000,30,7,105,1008,171,10,226,5,2005,1
275,1849,1705,29,3,223,931,325,6,86,16,1994,1
152,2307,2130,13,4,151,913,5011,4,69,28,2006,1
60,740,630,27,2,309,296,1671,7,187,26,1999,0
91,1620,1555,1,1,184,453,655,4,20,7,1991,1
139,743,623,12,4,235,714,4133,6,318,15,2003,0
125,0,0,9,3,87,813,1362,8,328,1,1995,0
64,1545,1435,17,7,260,328,488,6,52,26,2007,1
168,1908,1655,18,1,223,1020,1273,11,184,16,2002,0
74,1728,1600,15,4,20,306,1617,6,135,7,2006,0
195,1935,1635,27,3,319,1034,277,2,164,26,2008,1
130,1922,1645,2,6,87,551,898,10,102,7,1993,1
72,1759,1749,19,2,309,254,505,10,293,22,1993,1
83,1751,1622,17,2,263,508,3854,8,303,18,2004,0
75,1235,1115,22,4,87,237,3726,3,326,15,2001,0
190,1054,600,17,3,87,1189,4509,11,238,9,2004,1
42,1905,1818,23,5,68,130,1139,2,271,25,1996,0
82,807,650,29,2,251,330,470,10,240,25,2002,1
62,1341,1230,20,7,87,309,602,1,196,1,1991,0
156,1932,1755,22,4,281,874,1541,11,20,7,2007,0
117,2147,2042,18,2,258,776,579,5,87,24,1993,1
61,1247,1142,1,6,245,267,460,4,255,25,2000,0
94,0,0,10,7,232,583,1960,10,89,1,1999,0
235,1245,1105,12,6,85,1491,1061,7,52,24,2003,1
63,1758,1743,11,7,37,329,165,9,69,20,1988,1
76,1710,1530,23,6,309,449,1825,10,226,16,1999,0
120,840,640,9,3,291,651,640,6,250,26,1999,0
125,1104,905,14,3,207,700,1221,9,271,1,1988,1
336,1017,715,22,3,291,2521,93,4,249,24,1998,0
61,850,745,14,1,229,325,568,12,51,26,1992,0
65,2019,1900,12,6,150,284,7243,8,50,28,2006,0
46,950,910,22,6,22,148,186,5,147,26,1999,1
110,1250,1155,30,6,102,619,3957,4,303,18,2005,0
48,1525,1532,19,4,147,151,1505,3,20,7,1992,1
40,1154,1110,27,5,319,80,1112,5,201,7,1994,0
46,1410,1320,2,7,229,180,593,3,276,26,1997,0
73,2349,2139,24,1,82,338,132,9,313,22,2001,1
80,1555,1520,20,2,85,517,6638,4,35,18,2004,0
68,1920,1800,23,6,235,334,138,4,226,16,2005,0
33,1258,1210,2,7,20,106,4303,2,60,9,2003,0
147,1415,1355,8,4,246,935,923,10,326,26,1987,1
162,1018,843,3,4,281,874,1495,6,20,7,2004,1
93,2202,2115,20,1,100,551,4476,12,89,9,2004,0
110,954,755,1,6,93,501,521,8,184,16,1998,0
141,1820,1656,17,3,309,880,483,8,201,1,2005,0
96,2110,1830,20,7,319,612,2187,4,39,26,2008,1
103,1059,930,31,5,245,448,532,3,69,25,2000,1
135,1824,1615,7,7,105,745,388,12,20,5,1997,1
133,1804,1655,12,7,235,678,1753,6,249,24,1994,1
209,1420,1200,9,2,16,1449,1717,7,294,7,1991,1
79,820,700,5,3,174,414,749,6,295,13,2002,0
152,634,525,21,2,309,351,3048,5,326,1,2002,1
154,835,700,5,7,87,929,367,10,323,1,2008,0
233,2036,1630,29,1,245,1650,2134,7,315,25,2002,0
119,1801,1615,16,1,272,601,526,10,250,25,2006,1
121,2203,1900,10,3,181,733,86,10,239,24,1990,0
56,720,620,29,1,20,259,345,6,62,7,1992,1
367,1239,1000,1,7,176,2401,21,8,249,25,2004,1
80,1758,1735,5,1,210,431,360,10,255,25,1987,0
83,1437,1314,26,2,303,371,346,2,232,3,2002,0
94,2316,2020,10,4,245,678,2082,8,239,1,2006,1
65,1855,1750,20,3,49,358,1794,2,305,26,2002,0
34,827,750,19,1,20,106,873,7,60,7,1993,0
124,1847,1725,24,2,85,826,6566,7,224,18,2007,0
124,40,2130,12,1,245,813,446,5,313,22,1997,0
121,1600,1305,3,3,20,813,1482,3,22,7,1993,1
117,2239,2102,8,4,15,313,3639,2,89,15,2001,1
68,1540,1430,21,7,176,337,188,3,232,26,1999,0
87,2300,2135,5,3,206,485,790,9,255,25,1990,1
110,1604,1315,22,5,66,622,606,7,226,16,1994,0
139,2224,1907,22,7,87,868,214,11,250,1,1992,1
156,1950,1825,24,5,87,812,1253,10,79,7,1997,1
32,1834,1800,17,3,143,100,275,10,234,2,2007,0
152,2239,1910,12,1,132,986,568,9,154,5,1994,1
173,1045,845,9,5,87,1217,1787,7,52,7,1993,0
155,1351,1202,23,5,235,1005,1528,6,201,1,2000,0
88,2210,2000,20,3,53,344,542,7,239,24,1988,1
246,1707,1300,31,7,251,1739,398,7,302,25,2005,1
94,1950,1805,18,4,242,550,261,2,295,3,1999,0
90,1810,1640,13,2,105,462,687,4,70,13,1993,0
61,1821,1713,17,2,184,304,284,4,89,1,1990,0
198,1225,802,22,5,105,1400,204,1,154,5,1999,0
197,1126,925,20,1,144,1093,271,6,95,16,1994,1
86,1220,1115,24,2,151,224,3265,6,89,27,2003,1
160,2200,1705,24,3,87,1235,442,10,179,24,2001,0
185,1752,1257,11,4,87,1235,2446,3,179,1,2004,1
77,805,640,7,3,301,397,2278,3,177,26,2007,0
70,1240,1125,3,5,296,342,853,3,307,26,2006,0
117,2325,2033,19,1,157,762,1792,12,89,7,1988,1
270,2145,1900,17,6,296,1829,827,2,239,1,2007,1
145,1659,1624,25,2,246,983,1250,9,189,13,1990,0
143,1030,903,30,6,309,880,109,3,201,22,1991,0
53,730,635,13,3,281,248,151,9,83,26,2006,0
117,1718,1633,31,6,85,533,828,5,199,10,2008,1
118,930,730,21,6,113,680,78,6,271,26,2008,0
42,1323,1230,17,5,131,120,1445,4,95,16,1998,0
137,958,640,28,5,133,862,3619,7,89,15,2006,1
109,1436,1125,21,4,85,836,1068,12,125,24,2000,1
66,1010,915,27,6,87,175,3602,10,235,15,2001,1
148,1830,1704,1,4,87,732,693,4,20,1,2004,1
99,1300,1115,21,2,78,515,5204,12,286,17,2004,0
84,1020,805,9,4,66,307,276,11,203,5,2000,1
50,1155,1205,13,5,157,252,593,4,88,26,1990,0
155,925,630,12,6,20,946,277,11,41,11,2005,0
59,2025,1920,9,3,48,281,2211,7,52,26,2008,1
69,1151,1040,20,2,150,239,7962,5,135,6,2003,0
54,2233,2120,14,7,105,213,56,8,153,24,1988,1
113,1935,1755,8,5,241,545,1271,8,20,7,1997,1
62,1937,1720,15,4,78,307,5650,1,313,17,2004,0
404,1837,1520,15,3,291,2565,41,9,107,5,2004,1
144,2312,2040,30,5,151,925,629,6,239,24,2006,0
54,1955,1900,9,2,281,248,177,10,83,26,2007,1
141,2226,1901,25,3,131,931,3531,7,89,15,2001,0
85,2001,1838,2,6,37,409,1585,2,239,1,2002,0
157,2332,1950,27,7,241,1103,4696,6,89,9,2004,1
141,1013,645,20,5,85,846,440,10,307,24,2006,0
80,1317,1300,28,1,200,307,2045,7,67,27,2003,0
169,1101,925,3,3,224,918,1635,12,255,25,1997,1
300,1940,1125,13,5,168,2475,904,4,179,24,2001,0
84,1110,951,10,7,293,269,3705,2,303,18,2008,0
49,1605,1515,11,2,22,190,1575,3,89,7,1997,0
50,759,700,2,4,267,224,2779,12,153,25,1999,0
104,820,645,25,3,151,429,1443,8,326,5,2004,1
127,1010,715,16,1,20,689,1548,12,154,7,2002,1
83,1945,1835,17,1,150,213,57,8,107,24,1992,1
119,1126,830,3,3,105,719,638,2,239,24,1999,1
106,2158,2015,18,5,0,481,1060,7,69,25,2008,1
86,1207,1035,6,6,308,445,1084,5,20,7,2000,1
70,1957,1850,14,1,315,198,1283,1,184,25,1991,1
91,1341,1300,12,7,309,487,2069,1,67,27,2003,0
115,1846,1540,2,5,20,689,1016,3,154,7,2001,0
49,1710,1615,4,3,81,239,70,10,147,26,2000,1
73,740,625,7,3,246,328,572,3,2,26,2001,0
92,908,735,8,1,20,443,1442,11,216,7,1999,0
99,939,755,20,6,223,503,501,9,160,16,2003,0
69,1309,1150,28,6,87,394,3706,6,191,15,2003,0
58,830,715,3,5,245,228,959,3,319,25,2006,1
110,1635,1335,27,7,236,704,2902,7,203,26,2008,0
50,1955,1905,6,2,151,191,530,12,285,5,1988,1
57,2244,2140,23,1,282,215,822,10,20,7,2000,0
267,1025,815,2,1,291,1635,277,12,154,5,1996,1
49,754,700,8,5,251,185,546,4,202,25,1988,1
87,752,625,16,5,37,491,594,4,199,1,1993,1
295,1025,810,20,1,176,2217,79,5,201,7,1991,0
45,1322,1230,27,2,246,160,2825,2,346,28,2007,0
101,1855,1705,17,1,181,501,70,12,95,16,2001,0
65,1208,1100,27,4,84,391,1692,1,84,25,1994,1
129,1206,850,25,7,245,874,1168,9,205,16,1994,0
135,1944,1844,13,1,235,599,491,3,69,25,2000,1
67,1625,1520,12,1,48,279,44,10,249,25,1987,1
133,1110,750,1,6,319,869,698,4,313,22,2000,0
66,1318,1113,19,1,20,264,1609,3,339,7,2007,1
107,2223,2045,13,2,181,501,250,8,95,16,1991,1
57,1925,1825,7,5,125,212,531,9,87,5,1990,0
225,1615,1017,7,7,235,1829,438,6,300,24,1998,0
163,2146,2025,23,5,309,737,139,2,52,22,2001,1
161,2040,1800,24,3,20,745,377,3,107,5,1999,0
109,1825,1650,29,3,78,461,573,6,278,7,1994,1
133,1700,1545,9,5,246,843,721,11,285,26,1990,0
112,910,710,1,3,20,712,545,6,50,7,1994,0
95,1955,1710,8,3,2,677,539,6,179,26,1988,0
58,1704,1600,14,5,176,236,2073,2,177,13,1997,0
94,1424,1205,16,3,93,235,1784,6,239,16,2004,1
82,935,805,7,1,81,461,2108,7,199,26,2008,0
59,1605,1520,7,6,330,152,1466,5,20,7,1994,1
60,1005,855,5,4,26,313,708,1,86,25,1989,0
118,2253,2155,8,2,85,641,1359,11,89,1,1994,1
136,2259,1944,15,7,223,991,1664,9,303,7,1991,1
52,1710,1611,21,5,176,181,5740,4,162,18,2006,0
142,1030,800,11,5,198,1011,917,6,50,26,2004,0
137,1925,1600,9,7,68,936,1928,8,89,25,1992,0
98,2145,2000,30,1,319,587,1920,7,271,26,2001,1
154,842,700,29,3,85,977,497,5,160,24,2002,0
286,1936,1149,13,7,168,2153,14,10,250,13,2002,1
125,1351,1207,17,1,87,551,551,4,313,22,1995,1
123,2354,2048,29,2,289,733,1434,8,89,7,1995,1
111,938,705,27,1,93,534,468,3,94,16,1995,1
62,1255,1050,28,2,2,328,279,5,250,26,1991,0
78,2248,2013,6,4,48,473,4074,2,239,15,2003,0
160,1424,1053,4,4,267,1062,544,1,89,1,2001,1
81,711,645,29,3,85,423,5862,8,189,18,2007,0
123,1600,1145,10,5,22,872,2007,8,250,26,2001,0
81,1821,1543,5,2,93,457,538,7,39,16,2005,1
88,1115,945,10,3,254,489,2506,11,154,27,2004,0
131,1208,850,20,5,309,934,440,9,2,22,1996,0
72,2225,2115,30,1,204,329,1198,8,295,24,1993,1
162,1125,935,16,2,224,969,1507,11,86,25,1993,0
66,1645,1535,13,4,246,325,527,3,238,26,2008,1
57,658,600,5,5,309,237,192,9,199,22,1997,0
39,1704,1515,15,3,131,137,1537,2,239,24,1995,1
124,1156,840,26,6,39,867,560,11,239,24,2005,0
99,1155,1010,16,5,157,432,1008,2,20,7,2007,0
162,1303,1005,6,2,113,992,1263,11,249,25,2001,0
90,1218,1100,16,5,105,284,844,11,240,5,1990,1
60,1955,1850,21,7,115,275,5255,8,79,17,2005,0
65,1705,1556,21,4,16,399,44,12,27,3,2000,1
44,825,740,1,2,75,187,201,6,147,26,1993,0
68,1619,1510,6,3,20,303,1681,12,182,7,1995,1
180,1051,851,3,7,235,1144,1627,12,245,1,2000,0
62,1239,1030,9,1,20,272,1113,11,258,7,1998,1
87,1011,850,5,1,270,278,764,11,107,25,1990,1
339,1505,1210,15,5,291,2565,148,8,107,5,2003,0
164,1020,745,3,6,198,950,1159,8,184,7,1996,1
141,1558,1440,28,2,152,781,685,2,20,11,2006,0
64,1123,1025,22,4,20,146,4197,3,3,9,2007,1
98,1914,1830,4,4,174,629,1595,4,87,24,2002,0
206,1713,1245,8,6,290,1449,82,4,16,3,2006,0
61,803,655,22,2,49,325,1175,5,232,24,1990,0
173,1128,845,6,1,207,921,733,6,153,24,2005,1
57,910,810,23,1,157,229,830,4,313,26,1990,0
206,1904,1706,25,1,174,1515,2195,12,239,13,2000,0
41,953,911,4,7,273,155,1486,12,69,20,1988,1
101,1429,1250,5,6,85,602,1612,3,250,5,1988,1
140,1905,1600,2,7,322,935,504,1,250,26,1994,1
46,1815,1720,19,3,113,197,2303,2,323,26,2003,0
76,1440,1220,23,3,281,496,803,5,102,26,2001,0
100,1405,1224,13,5,85,563,6695,10,102,18,2006,0
189,1632,1125,4,7,20,1282,256,4,102,7,1999,1
96,1737,1700,20,2,254,488,785,4,69,25,1993,0
209,1414,1220,28,3,144,1093,273,8,95,16,1996,1
63,822,715,28,7,223,282,1509,3,236,16,2004,0
54,1755,1750,6,3,235,222,1851,12,198,24,1995,0
45,1235,1150,27,6,69,144,342,12,255,25,1997,0
153,1545,1410,9,1,87,862,3550,6,136,15,2008,0
52,1518,1429,26,3,57,160,66,6,16,3,2002,1
131,1352,933,24,6,87,868,546,8,250,13,1996,1
80,2048,1930,2,5,229,361,1596,11,238,24,1990,1
172,2035,1545,1,7,87,1235,62,4,179,16,1990,1
80,1920,1740,13,3,39,399,1650,7,86,16,1988,0
137,1751,1625,23,7,235,778,1283,2,152,24,1992,1
97,1335,1202,19,1,202,491,4205,11,239,15,2001,1
84,1928,1700,10,5,251,412,1194,12,239,25,2004,1
150,1342,1209,23,6,223,931,549,6,86,16,2007,0
146,1907,1649,20,2,174,866,676,9,294,3,2005,1
116,2055,1845,9,5,231,693,965,9,239,24,1988,0
66,758,655,13,5,245,196,611,5,26,25,1988,1
161,2159,2005,31,7,299,991,677,3,226,16,1996,0
43,1145,1105,5,5,242,129,1652,1,294,5,1990,1
99,1114,920,23,5,68,631,1525,11,115,25,1990,0
50,1425,1330,8,7,81,239,30,8,147,26,1993,0
48,755,805,25,6,200,162,1160,11,160,26,2000,0
429,2357,2100,20,3,291,2586,15,7,171,1,1988,1
178,1720,1205,17,1,223,1300,780,3,177,16,2008,0
59,1920,1810,15,4,13,145,4860,8,171,15,2002,0
71,2359,2155,9,6,93,235,860,2,239,1,2008,1
129,838,726,10,3,235,719,1349,7,107,1,1996,0
135,2231,1859,13,7,113,965,1724,12,154,5,1992,1
146,918,700,16,3,242,834,1530,9,179,24,1992,1
173,1317,828,11,5,87,1205,640,4,307,1,1997,1
327,2108,1350,4,7,176,2556,52,2,146,24,2001,1
81,1252,1221,20,5,235,412,4164,6,255,15,2003,0
219,1658,1120,23,5,151,1635,594,4,295,24,1999,1
59,825,707,6,5,267,227,1165,7,86,1,1990,0
132,958,730,27,4,20,859,591,10,26,8,1988,0
156,1917,1540,6,6,66,1091,298,8,154,5,1994,1
64,1638,1530,9,7,203,316,1823,11,154,5,1997,1
229,1738,1543,28,6,291,1635,702,8,154,5,1999,1
110,933,840,29,2,246,602,1265,5,87,5,1990,1
169,1400,1135,9,5,157,828,823,11,201,16,2007,1
83,925,800,30,4,176,373,1753,10,305,26,2008,1
114,1810,1520,14,1,85,629,776,11,177,10,2005,1
203,1448,1030,6,2,235,1440,1122,1,250,24,2004,1
95,1155,1003,24,6,168,508,893,11,95,16,2007,0
89,1708,1530,12,4,26,475,3168,1,67,27,2006,0
168,822,630,23,6,151,1043,1491,4,271,5,2005,0
134,855,740,11,7,235,642,1269,4,274,24,2004,0
53,1924,1828,31,7,231,175,1429,1,89,1,1993,1
81,2222,2100,3,2,202,432,1196,10,89,7,1995,0
80,1636,1615,26,1,129,416,5708,6,79,17,2006,0
73,1101,955,28,3,181,292,1223,2,50,25,1990,1
30,1548,1505,3,7,33,105,247,7,221,5,1988,0
50,1725,1730,13,5,100,295,508,8,180,26,1999,1
112,1931,1745,12,3,290,679,103,7,295,3,1995,1
69,1135,915,22,2,100,347,2268,6,250,26,2004,1
78,738,615,4,7,84,318,1517,2,13,25,2007,0
69,1750,1640,2,6,93,231,1195,11,160,16,1996,0
64,1714,1700,9,4,235,264,514,5,79,1,1991,0
92,1111,925,19,7,20,526,1151,10,255,7,1997,0
55,1924,1935,20,3,31,134,1861,10,20,7,2004,1
318,1727,1355,10,6,143,2556,199,12,179,24,1994,0
127,2005,1655,24,4,202,872,800,10,87,16,2002,0
71,1153,1030,21,7,245,280,1446,1,41,25,1996,0
61,652,550,17,6,176,209,3012,1,111,15,2004,0
155,1021,632,19,6,235,1249,288,1,303,24,1991,0
161,1714,1548,17,7,235,843,945,3,209,24,1991,1
100,1940,1904,14,4,37,457,1733,11,95,16,2002,0
87,1001,822,31,4,105,533,548,12,84,20,1987,0
166,1418,1245,17,7,235,867,155,10,41,24,1993,1
129,1551,1435,26,7,309,753,623,11,170,22,1995,0
251,607,2305,13,7,319,1984,2561,4,177,13,1997,1
174,1643,1135,4,3,87,1235,2440,10,179,1,2000,0
181,1429,1010,20,4,290,1449,96,2,16,3,1997,0
49,1318,1220,11,2,319,204,419,2,210,25,1992,1
130,958,815,27,1,20,581,1494,5,115,7,2002,1
59,854,750,10,5,251,267,39,5,249,25,1991,0
140,2024,1700,20,5,85,967,702,11,295,24,1987,1
48,1535,1440,16,6,309,237,1356,7,199,26,1994,0
136,2031,2010,1,3,246,868,668,8,89,13,2001,0
75,1951,1840,17,4,291,337,2056,9,179,24,1998,1
50,1006,1020,4,6,157,182,1409,8,70,25,1990,1
221,2308,1905,30,2,39,1674,1218,9,302,1,1997,0
118,1010,805,6,6,68,683,549,9,264,25,1997,0
66,1349,1247,15,4,105,194,2049,4,319,27,2004,1
156,801,705,10,1,196,629,643,8,95,16,1998,1
65,1940,1800,14,2,251,267,700,8,249,26,2007,0
108,910,615,21,2,299,626,414,6,284,7,2005,0
55,1619,1515,17,7,281,191,529,7,154,5,1988,0
78,1904,1755,22,2,338,281,3705,6,89,15,2004,1
55,810,615,15,5,93,229,849,11,203,26,1996,0
62,1427,1325,21,4,93,166,1714,6,84,16,2001,0
84,949,815,6,2,196,403,1101,2,239,24,2007,0
50,2120,2025,3,2,251,201,1490,5,95,16,1994,0
246,1125,910,7,7,272,1671,265,4,239,1,1991,0
406,2050,1745,24,4,291,2565,77,9,107,24,1998,1
